taxonid,assessmentid,kingdom,phylum,class,order,family,genus,species,infrarank,infratype,subpopulation,friendly_name,taxonomic_authority,category,criteria,possibly_extinct,possibly_extinct_wild,assessmentdate,assessors,evaluators,contributors,facilitators
10303,3191980,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,DUGONGIDAE,Hydrodamalis,gigas,,,,Hydrodamalis gigas,"(Zimmermann, 1780)",Ex,,FALSE,FALSE,01-Jan-88,,,,
10303,3191997,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,DUGONGIDAE,Hydrodamalis,gigas,,,,Hydrodamalis gigas,"(Zimmermann, 1780)",EX,,FALSE,FALSE,30-Jun-08,"Domning, D., Anderson, P.K. & Turvey, S.","Reynolds III, J.E. & Powell, J.A. (Sirenia Red List Authority)",,
10303,3192067,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,DUGONGIDAE,Hydrodamalis,gigas,,,,Hydrodamalis gigas,"(Zimmermann, 1780)",EX,,FALSE,FALSE,01-Aug-96,World Conservation Monitoring Centre,,,
10303,3192111,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,DUGONGIDAE,Hydrodamalis,gigas,,,,Hydrodamalis gigas,"(Zimmermann, 1780)",Ex,,FALSE,FALSE,01-Jan-86,,,,
10303,3192128,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,DUGONGIDAE,Hydrodamalis,gigas,,,,Hydrodamalis gigas,"(Zimmermann, 1780)",Ex,,FALSE,FALSE,01-Jan-90,,,,
10303,3192145,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,DUGONGIDAE,Hydrodamalis,gigas,,,,Hydrodamalis gigas,"(Zimmermann, 1780)",Ex,,FALSE,FALSE,01-Jan-94,,,,
10340,3194951,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Hydrurga,leptonyx,,,,Hydrurga leptonyx,"(de Blainville, 1820)",LC,,FALSE,FALSE,30-Jun-08,"Southwell, C. (IUCN SSC Pinniped Specialist Group)","Kovacs, K. & Lowry, L. (Pinniped Red List Authority)",,
10340,3195216,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Hydrurga,leptonyx,,,,Hydrurga leptonyx,"(de Blainville, 1820)",LR/lc,,FALSE,FALSE,01-Aug-96,Seal Specialist Group,,,
10707,3208200,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Hyperoodon,ampullatus,,,,Hyperoodon ampullatus,"(Forster, 1770)",LR/cd,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
10707,3208323,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Hyperoodon,ampullatus,,,,Hyperoodon ampullatus,"(Forster, 1770)",V,,FALSE,FALSE,01-Jan-86,,,,
10707,3208523,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Hyperoodon,ampullatus,,,,Hyperoodon ampullatus,"(Forster, 1770)",DD,,FALSE,FALSE,30-Jun-08,"Taylor, B.L., Baird, R., Barlow, J., Dawson, S.M., Ford, J., Mead, J.G., Notarbartolo di Sciara, G., Wade, P. & Pitman, R.L.","Hammond, P.S. & Perrin, W.F. (Cetacean Red List Authority)",,
10707,3208758,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Hyperoodon,ampullatus,,,,Hyperoodon ampullatus,"(Forster, 1770)",K,,FALSE,FALSE,01-Jan-94,,,,
10707,3208775,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Hyperoodon,ampullatus,,,,Hyperoodon ampullatus,"(Forster, 1770)",V,,FALSE,FALSE,01-Jan-88,,,,
10707,3208792,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Hyperoodon,ampullatus,,,,Hyperoodon ampullatus,"(Forster, 1770)",V,,FALSE,FALSE,01-Jan-90,,,,
10708,3208809,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Hyperoodon,planifrons,,,,Hyperoodon planifrons,"Flower, 1882",K,,FALSE,FALSE,01-Jan-94,,,,
10708,3208830,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Hyperoodon,planifrons,,,,Hyperoodon planifrons,"Flower, 1882",LC,,FALSE,FALSE,30-Jun-08,"Taylor, B.L., Baird, R., Barlow, J., Dawson, S.M., Ford, J., Mead, J.G., Notarbartolo di Sciara, G., Wade, P. & Pitman, R.L.","Hammond, P.S. & Perrin, W.F. (Cetacean Red List Authority)",,
10708,3209031,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Hyperoodon,planifrons,,,,Hyperoodon planifrons,"Flower, 1882",LR/cd,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
10831,3220016,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,INIIDAE,Inia,geoffrensis,,,,Inia geoffrensis,"(Blainville, 1817)",V,,FALSE,FALSE,01-Jan-88,,,,
10831,3220035,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,INIIDAE,Inia,geoffrensis,,,,Inia geoffrensis,"(Blainville, 1817)",V,,FALSE,FALSE,01-Jan-90,,,,
10831,3220054,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,INIIDAE,Inia,geoffrensis,,,,Inia geoffrensis,"(Blainville, 1817)",DD,,FALSE,FALSE,30-Jun-08,"Reeves, R.R., Jefferson, T.A., Karczmarski, L., Laidre, K., O’Corry-Crowe, G., Rojas-Bracho, L., Secchi, E.R., Slooten, E., Smith, B.D., Wang, J.Y. & Zhou, K.","Brownell Jr., R.L. & Cooke, J. (Cetacean Red List Authority)",,
10831,3220231,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,INIIDAE,Inia,geoffrensis,,,,Inia geoffrensis,"(Blainville, 1817)",VU,A1cd,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
10831,3220323,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,INIIDAE,Inia,geoffrensis,,,,Inia geoffrensis,"(Blainville, 1817)",V,,FALSE,FALSE,01-Jan-94,,,,
10831,3220342,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,INIIDAE,Inia,geoffrensis,,,,Inia geoffrensis,"(Blainville, 1817)",DD,,FALSE,FALSE,01-Jul-08,"Reeves, R.R., Jefferson, T.A., Karczmarski, L., Laidre, K., O’Corry-Crowe, G., Rojas-Bracho, L., Secchi, E.R., Slooten, E., Smith, B.D., Wang, J.Y. & Zhou, K.","Brownell Jr., R.L. & Cooke, J.",,
11140,3253918,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenodelphis,hosei,,,,Lagenodelphis hosei,"Fraser, 1956",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
11140,3254539,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenodelphis,hosei,,,,Lagenodelphis hosei,"Fraser, 1956",K,,FALSE,FALSE,01-Jan-94,,,,
11140,3254679,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenodelphis,hosei,,,,Lagenodelphis hosei,"Fraser, 1956",LC,,FALSE,FALSE,30-Jun-08,"Hammond, P.S., Bearzi, G., Bjørge, A., Forney, K., Karczmarski, L., Kasuya, T., Perrin, W.F., Scott, M.D., Wang, J.Y., Wells, R.S. & Wilson, B.","Rojas-Bracho, L. & Smith, B.D. (Cetacean Red List Authority)",,
11141,3255411,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,acutus,,,,Lagenorhynchus acutus,"(Gray, 1828)",LR/lc,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
11141,3255538,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,acutus,,,,Lagenorhynchus acutus,"(Gray, 1828)",K,,FALSE,FALSE,01-Jan-94,,,,
11141,3255721,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,acutus,,,,Lagenorhynchus acutus,"(Gray, 1828)",LC,,FALSE,FALSE,30-Jun-08,"Hammond, P.S., Bearzi, G., Bjørge, A., Forney, K., Karczmarski, L., Kasuya, T., Perrin, W.F., Scott, M.D., Wang, J.Y., Wells, R.S. & Wilson, B.","Rojas-Bracho, L. & Smith, B.D. (Cetacean Red List Authority)",,
11142,3255921,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,albirostris,,,,Lagenorhynchus albirostris,"(Gray, 1846)",LR/lc,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
11142,3256055,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,albirostris,,,,Lagenorhynchus albirostris,"(Gray, 1846)",K,,FALSE,FALSE,01-Jan-94,,,,
11142,3256232,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,albirostris,,,,Lagenorhynchus albirostris,"(Gray, 1846)",LC,,FALSE,FALSE,30-Jun-08,"Hammond, P.S., Bearzi, G., Bjørge, A., Forney, K., Karczmarski, L., Kasuya, T., Perrin, W.F., Scott, M.D., Wang, J.Y., Wells, R.S. & Wilson, B.","Rojas-Bracho, L. & Smith, B.D. (Cetacean Red List Authority)",,
11143,3256467,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,australis,,,,Lagenorhynchus australis,"(Peale, 1848)",K,,FALSE,FALSE,01-Jan-94,,,,
11143,3256488,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,australis,,,,Lagenorhynchus australis,"(Peale, 1848)",DD,,FALSE,FALSE,30-Jun-08,"Hammond, P.S., Bearzi, G., Bjørge, A., Forney, K., Karczmarski, L., Kasuya, T., Perrin, W.F., Scott, M.D., Wang, J.Y., Wells, R.S. & Wilson, B.","Rojas-Bracho, L. & Smith, B.D. (Cetacean Red List Authority)",,
11143,3256614,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,australis,,,,Lagenorhynchus australis,"(Peale, 1848)",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
11144,3256693,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,cruciger,,,,Lagenorhynchus cruciger,"(Quoy & Gaimard, 1824)",K,,FALSE,FALSE,01-Jan-94,,,,
11144,3256714,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,cruciger,,,,Lagenorhynchus cruciger,"(Quoy & Gaimard, 1824)",LC,,FALSE,FALSE,30-Jun-08,"Hammond, P.S., Bearzi, G., Bjørge, A., Forney, K., Karczmarski, L., Kasuya, T., Perrin, W.F., Scott, M.D., Wang, J.Y., Wells, R.S. & Wilson, B.","Rojas-Bracho, L. & Smith, B.D. (Cetacean Red List Authority)",,
11144,3256893,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,cruciger,,,,Lagenorhynchus cruciger,"(Quoy & Gaimard, 1824)",LR/lc,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
11145,3257005,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,obliquidens,,,,Lagenorhynchus obliquidens,"Gill, 1865",K,,FALSE,FALSE,01-Jan-94,,,,
11145,3257026,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,obliquidens,,,,Lagenorhynchus obliquidens,"Gill, 1865",LC,,FALSE,FALSE,30-Jun-08,"Hammond, P.S., Bearzi, G., Bjørge, A., Forney, K., Karczmarski, L., Kasuya, T., Perrin, W.F., Scott, M.D., Wang, J.Y., Wells, R.S. & Wilson, B.","Rojas-Bracho, L. & Smith, B.D. (Cetacean Red List Authority)",,
11145,3257183,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,obliquidens,,,,Lagenorhynchus obliquidens,"Gill, 1865",LR/lc,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
11146,3257264,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,obscurus,,,,Lagenorhynchus obscurus,"(Gray, 1828)",K,,FALSE,FALSE,01-Jan-94,,,,
11146,3257285,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,obscurus,,,,Lagenorhynchus obscurus,"(Gray, 1828)",DD,,FALSE,FALSE,30-Jun-08,"Hammond, P.S., Bearzi, G., Bjørge, A., Forney, K., Karczmarski, L., Kasuya, T., Perrin, W.F., Scott, M.D., Wang, J.Y., Wells, R.S. & Wilson, B.","Rojas-Bracho, L. & Smith, B.D. (Cetacean Red List Authority)",,
11146,3257469,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,obscurus,,,,Lagenorhynchus obscurus,"(Gray, 1828)",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
11696,3302355,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Leptonychotes,weddellii,,,,Leptonychotes weddellii,"(Lesson, 1826)",LC,,FALSE,FALSE,30-Jun-08,"Gelatt, T. & Southwell, C. (IUCN SSC Pinniped Specialist Group)","Kovacs, K. & Lowry, L. (Pinniped Red List Authority)",,
11696,3302552,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Leptonychotes,weddellii,,,,Leptonychotes weddellii,"(Lesson, 1826)",LR/lc,,FALSE,FALSE,01-Aug-96,Seal Specialist Group,,,
12125,3323151,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lissodelphis,borealis,,,,Lissodelphis borealis,"(Peale, 1848)",K,,FALSE,FALSE,01-Jan-94,,,,
12125,3323168,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lissodelphis,borealis,,,,Lissodelphis borealis,"(Peale, 1848)",LC,,FALSE,FALSE,30-Jun-08,"Hammond, P.S., Bearzi, G., Bjørge, A., Forney, K., Karczmarski, L., Kasuya, T., Perrin, W.F., Scott, M.D., Wang, J.Y., Wells, R.S. & Wilson, B.","Rojas-Bracho, L. & Smith, B.D. (Cetacean Red List Authority)",,
12125,3323309,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lissodelphis,borealis,,,,Lissodelphis borealis,"(Peale, 1848)",LR/lc,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
12126,3323393,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lissodelphis,peronii,,,,Lissodelphis peronii,"(Lacépède, 1804)",K,,FALSE,FALSE,01-Jan-94,,,,
12126,3323410,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lissodelphis,peronii,,,,Lissodelphis peronii,"(Lacépède, 1804)",DD,,FALSE,FALSE,30-Jun-08,"Hammond, P.S., Bearzi, G., Bjørge, A., Forney, K., Karczmarski, L., Kasuya, T., Perrin, W.F., Scott, M.D., Wang, J.Y., Wells, R.S. & Wilson, B.","Rojas-Bracho, L. & Smith, B.D. (Cetacean Red List Authority)",,
12126,3323622,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lissodelphis,peronii,,,,Lissodelphis peronii,"(Lacépède, 1804)",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
12246,3329399,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Lobodon,carcinophaga,,,,Lobodon carcinophaga,"(Hombron & Jacquinot, 1842)",LC,,FALSE,FALSE,30-Jun-08,"Southwell, C. (IUCN SSC Pinniped Specialist Group)","Kovacs, K. & Lowry, L. (Pinniped Red List Authority)",,
12246,3329597,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Lobodon,carcinophaga,,,,Lobodon carcinophaga,"(Hombron & Jacquinot, 1842)",LR/lc,,FALSE,FALSE,01-Aug-96,Seal Specialist Group,,,
12302,3332535,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,canadensis,,,,Lontra canadensis,"(Schreber, 1777)",LR/lc,,FALSE,FALSE,01-Jan-00,"Serfass, T. (Otter Specialist Group)",,,
12302,3332555,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,canadensis,,,,Lontra canadensis,"(Schreber, 1777)",LR/lc,,FALSE,FALSE,30-Jun-00,"Serfass, T. (Otter Specialist Group)","Hussain, S.A. & Reuther, C. (Otter Red List Authority)",,
12302,3332585,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,canadensis,,,,Lontra canadensis,"(Schreber, 1777)",LC,,FALSE,FALSE,30-Jun-08,"Serfass, T. & Polechla, P.","Hussain, S.A. & Conroy, J. (Otter Red List Authority)",,
12302,3333180,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,canadensis,,,,Lontra canadensis,"(Schreber, 1777)",LC,,FALSE,FALSE,30-Apr-04,"Serfass, T.L.","Hussain, S.A. & Reuther, C. (Otter Red List Authority)",,
12303,3333961,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,felina,,,,Lontra felina,"(Molina, 1782)",EN,A1cd,FALSE,FALSE,01-Aug-96,Otter Specialist Group,,,
12303,3333984,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,felina,,,,Lontra felina,"(Molina, 1782)",EN,A1acd,FALSE,FALSE,01-Jan-00,"Medina, G. (Otter Specialist Group)","Hussain, S.A. & Reuther, C. (Otter Red List Authority)",,
12303,3334015,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,felina,,,,Lontra felina,"(Molina, 1782)",EN,A3cd,FALSE,FALSE,30-Jun-08,"Alvarez, R. & Medina-Vogel, G.","Hussain, S.A. & Conroy, J. (Otter Red List Authority)",,
12303,3334288,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,felina,,,,Lontra felina,"(Molina, 1782)",EN,A3ce,FALSE,FALSE,30-Apr-04,"Vogel, G.M.","Hussain, S.A. & Reuther, C. (Otter Red List Authority)",,
12303,3334573,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,felina,,,,Lontra felina,"(Molina, 1782)",V,,FALSE,FALSE,01-Jan-88,,,,
12303,3334594,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,felina,,,,Lontra felina,"(Molina, 1782)",V,,FALSE,FALSE,01-Jan-90,,,,
12303,3334615,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,felina,,,,Lontra felina,"(Molina, 1782)",V,,FALSE,FALSE,01-Jan-82,,,,
12303,3334636,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,felina,,,,Lontra felina,"(Molina, 1782)",V,,FALSE,FALSE,01-Jan-86,,,,
12303,3334657,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,felina,,,,Lontra felina,"(Molina, 1782)",V,,FALSE,FALSE,01-Jan-94,,,,
12303,3334678,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,felina,,,,Lontra felina,"(Molina, 1782)",EN,,FALSE,FALSE,01-Jan-96,,,,
12304,3334842,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,longicaudis,,,,Lontra longicaudis,"(Olfers, 1818)",LR/lc,,FALSE,FALSE,01-Aug-96,Otter Specialist Group,,,
12304,3334864,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,longicaudis,,,,Lontra longicaudis,"(Olfers, 1818)",DD,,FALSE,FALSE,01-Jan-00,"Medina, G. (Otter Specialist Group)","Hussain, S.A. & Reuther, C. (Otter Red List Authority)",,
12304,3334891,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,longicaudis,,,,Lontra longicaudis,"(Olfers, 1818)",DD,,FALSE,FALSE,30-Jun-08,"Waldemarin, H.F. & Alvarez, R.","Hussain, S.A. & Conroy, J. (Otter Red List Authority)",,
12304,3335285,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,longicaudis,,,,Lontra longicaudis,"(Olfers, 1818)",DD,,FALSE,FALSE,30-Apr-04,"Waldemarin, H.F.","Hussain, S.A. & Reuther, C. (Otter Red List Authority)",,
12304,3335603,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,longicaudis,,,,Lontra longicaudis,"(Olfers, 1818)",V,,FALSE,FALSE,01-Jan-88,,,,
12304,3335624,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,longicaudis,,,,Lontra longicaudis,"(Olfers, 1818)",V,,FALSE,FALSE,01-Jan-90,,,,
12304,3335645,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,longicaudis,,,,Lontra longicaudis,"(Olfers, 1818)",V,,FALSE,FALSE,01-Jan-82,,,,
12304,3335666,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,longicaudis,,,,Lontra longicaudis,"(Olfers, 1818)",V,,FALSE,FALSE,01-Jan-86,,,,
12304,3335687,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,longicaudis,,,,Lontra longicaudis,"(Olfers, 1818)",V,,FALSE,FALSE,01-Jan-94,,,,
12305,3335712,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,provocax,,,,Lontra provocax,"(Thomas, 1908)",VU,A2cd,FALSE,FALSE,01-Aug-96,Otter Specialist Group,,,
12305,3335737,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,provocax,,,,Lontra provocax,"(Thomas, 1908)",EN,A1acd,FALSE,FALSE,30-Jun-00,"Medina, G. (Otter Specialist Group)","Hussain, S.A. & Reuther, C. (Otter Red List Authority)",,
12305,3335766,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,provocax,,,,Lontra provocax,"(Thomas, 1908)",EN,A3cd,FALSE,FALSE,30-Jun-08,"Sepulveda, M., Franco, M., Medina, G., Fasola, L. & Alvarez, R.","Hussain, S.A. & Conroy, J. (Otter Red List Authority)",,
12305,3336148,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,provocax,,,,Lontra provocax,"(Thomas, 1908)",EN,A3c,FALSE,FALSE,30-Apr-04,"Vogel, G.M.","Hussain, S.A. & Reuther, C. (Otter Red List Authority)",,
12305,3336493,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,provocax,,,,Lontra provocax,"(Thomas, 1908)",V,,FALSE,FALSE,01-Jan-88,,,,
12305,3336514,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,provocax,,,,Lontra provocax,"(Thomas, 1908)",V,,FALSE,FALSE,01-Jan-90,,,,
12305,3336535,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,provocax,,,,Lontra provocax,"(Thomas, 1908)",I,,FALSE,FALSE,01-Jan-82,,,,
12305,3336556,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,provocax,,,,Lontra provocax,"(Thomas, 1908)",I,,FALSE,FALSE,01-Jan-86,,,,
12305,3336577,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,provocax,,,,Lontra provocax,"(Thomas, 1908)",V,,FALSE,FALSE,01-Jan-94,,,,
12305,3336598,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,provocax,,,,Lontra provocax,"(Thomas, 1908)",VU,,FALSE,FALSE,01-Jan-96,,,,
12419,3341743,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,lutra,,,,Lutra lutra,"(Linnaeus, 1758)",NT,,FALSE,FALSE,30-Jun-08,"Ruiz-Olmo, J., Loy, A., Cianfrani, C., Yoxon, P., Yoxon, G., de Silva, P.K., Roos, A., Bisther, M., Hajkova, P. & Zemanova, B.","Hussain, S.A. & Conroy, J. (Otter Red List Authority)",,
12419,3342432,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,lutra,,,,Lutra lutra,"(Linnaeus, 1758)",NT,,FALSE,FALSE,30-Apr-04,"Reuther, C. & Hilton-Taylor, C.","Hussain, S.A. & Reuther, C. (Otter Red List Authority)",,
12419,3344589,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,lutra,,,,Lutra lutra,"(Linnaeus, 1758)",VU,A2cde,FALSE,FALSE,01-Jan-00,"Reuther, C. (Otter Specialist Group)","Hussain, S.A. & Reuther, C. (Otter Red List Authority)",,
12419,3344618,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,lutra,,,,Lutra lutra,"(Linnaeus, 1758)",LR/lc,,FALSE,FALSE,01-Aug-96,Otter Specialist Group,,,
12420,3344644,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Hydrictis,maculicollis,,,,Hydrictis maculicollis,"(Lichtenstein, 1835)",VU,A1c,FALSE,FALSE,01-Jan-00,"Nel, J. (Otter Specialist Group)","Hussain, S.A. & Reuther, C. (Otter Red List Authority)",,
12420,3344673,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Hydrictis,maculicollis,,,,Hydrictis maculicollis,"(Lichtenstein, 1835)",LR/lc,,FALSE,FALSE,01-Aug-96,Otter Specialist Group,,,
12420,3344695,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Hydrictis,maculicollis,,,,Hydrictis maculicollis,"(Lichtenstein, 1835)",LC,,FALSE,FALSE,30-Jun-08,"Hoffmann, M.","Hussain, S.A. (Otter Red List Authority) and Hoffmann, M. (Global Mammal Assessment Team)",,
12420,3344979,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Hydrictis,maculicollis,,,,Hydrictis maculicollis,"(Lichtenstein, 1835)",LC,,FALSE,FALSE,30-Apr-04,"Nel, J.A.J.","Hussain, S.A. & Reuther, C. (Otter Red List Authority)",,
